no_attack, 2.305869, 2.2956176, 2.3048635, 2.2943563, 2.2838411, 2.2694721, 2.2622962, 2.2416058, 2.2278936, 2.164648, 2.1316884, 2.048105, 2.063168, 2.0288563, 2.0174081, 1.9365289, 1.9102296, 1.828569, 1.9020299, 1.8760062, 1.9105334, 1.7897692, 1.8435597, 1.7161003, 1.7832575, 1.8301942, 1.854032, 1.726401, 1.8020744, 1.6858993, 1.7237269, 1.7560616, 1.8208272, 1.6930599, 1.7741611, 1.6418204, 1.6791131, 1.735909, 1.8071477, 1.6802883, 1.7369833, 1.6256227, 1.674793, 1.7348595, 1.79336, 1.6599803, 1.7202244, 1.6336843, 1.6538925, 1.7173759, 1.769177, 1.6542557, 1.7070585, 1.6186755, 1.6563904, 1.7034816, 1.7609015, 1.6503077, 1.7015622, 1.6116838, 1.6478934, 1.7025669, 1.7379878, 1.6490304, 1.7025931, 1.6084249, 1.6543782, 1.7160676, 1.734181, 1.6449974, 1.6964575, 1.6002848, 1.638815, 1.687923, 1.7379075, 1.6277752, 1.6861737, 1.5941007, 1.6373259, 1.681295, 1.7265179, 1.6227663, 1.682353, 1.5959766, 1.6373858, 1.6768472, 1.715044, 1.6262149, 1.6759174, 1.5925641, 1.6413639, 1.671876, 1.7133476, 1.6194031, 1.6696594, 1.5897819, 1.633905, 1.6602542, 1.7193816, 1.6151503, 1.6660147, 1.5888007, 1.63222, 1.6598012, 1.6994479, 1.617691, 1.6625283, 1.5923173, 1.6449633, 1.6667652, 1.698565, 1.6229862, 1.6688657, 1.5897044, 1.6406682, 1.6666043, 1.7107289, 1.6107082, 1.6586423, 1.5867943
0.2backdoor, 2.3070154, 2.2979937, 2.303254, 2.296796, 2.2905219, 2.2808287, 2.2793434, 2.2904003, 2.2804132, 2.255869, 2.243372, 2.2033038, 2.2083414, 2.2074938, 2.1525972, 2.068131, 2.038187, 1.9904044, 2.0474057, 2.0458834, 2.057858, 1.9786938, 1.9887686, 1.963043, 2.026307, 1.9897488, 2.0206661, 1.8997068, 1.9347348, 1.8556113, 1.8950995, 1.9296744, 1.9631553, 1.8744029, 1.876727, 1.8439361, 1.8608875, 1.9273618, 1.9548626, 1.869597, 1.8793736, 1.8278608, 1.8505414, 1.8908157, 1.9228852, 1.8445503, 1.8128607, 1.8203754, 1.8194103, 1.8892863, 1.9208591, 1.8552803, 1.8494982, 1.8040102, 1.8420106, 1.8816468, 1.8910613, 1.8391409, 1.8055494, 1.8070285, 1.8218226, 1.8482277, 1.8911867, 1.8358479, 1.8196186, 1.7908338, 1.8122771, 1.8441976, 1.8539399, 1.8210871, 1.8041825, 1.7848431, 1.8114294, 1.8627615, 1.8715004, 1.8241591, 1.7937297, 1.7837409, 1.7971144, 1.8470434, 1.8428073, 1.8061955, 1.8127662, 1.7723973, 1.801893, 1.8457983, 1.846818, 1.802568, 1.7914205, 1.7825541, 1.7812409, 1.8396008, 1.8556213, 1.8091569, 1.7895706, 1.7702948, 1.7777538, 1.8330536, 1.8260831, 1.7981555, 1.7899249, 1.7722776, 1.7922362, 1.862169, 1.828081, 1.7841163, 1.7624285, 1.777099, 1.7688128, 1.8150964, 1.8242459, 1.7908946, 1.7770649, 1.7733417, 1.7795975, 1.829998, 1.816241, 1.7912782, 1.7953515, 1.7873065
0.5backdoor, 2.3026364, 2.298459, 2.302281, 2.3000169, 2.2965808, 2.2902007, 2.2926593, 2.3081899, 2.3091838, 2.3062682, 2.3024936, 2.2866344, 2.3281527, 2.393021, 2.3623786, 2.3464758, 2.3161569, 2.2912073, 2.3188696, 2.3678558, 2.303588, 2.3002467, 2.2176065, 2.224809, 2.2935753, 2.310547, 2.2848542, 2.2813082, 2.2138371, 2.2223754, 2.2750297, 2.2775388, 2.26749, 2.2471151, 2.1832416, 2.1901112, 2.2408977, 2.2662005, 2.2460546, 2.2309682, 2.1671724, 2.1731007, 2.2005963, 2.2547083, 2.2271938, 2.2292929, 2.1464, 2.1672926, 2.1844392, 2.2431192, 2.220893, 2.224102, 2.1410723, 2.1622126, 2.1752021, 2.2515688, 2.2149491, 2.2263389, 2.1397111, 2.1574364, 2.170323, 2.2399473, 2.2128625, 2.2227888, 2.1356547, 2.152254, 2.171047, 2.238253, 2.211157, 2.2227964, 2.1365242, 2.1480742, 2.1701374, 2.234528, 2.208457, 2.2206855, 2.1313663, 2.1464858, 2.1702476, 2.2342937, 2.208712, 2.2174125, 2.1310475, 2.1436062, 2.1686935, 2.2315905, 2.206997, 2.217947, 2.130322, 2.1395092, 2.1660786, 2.2282581, 2.2011814, 2.2157733, 2.1314847, 2.1396203, 2.165565, 2.2288022, 2.2017162, 2.2166562, 2.1283526, 2.1361723, 2.1648254, 2.2253313, 2.2008677, 2.2155323, 2.1272392, 2.1349754, 2.1645374, 2.2220705, 2.1988616, 2.2158206, 2.1243496, 2.1326885, 2.1618476, 2.2172847, 2.1990266, 2.2130437, 2.1251915, 2.1314452
0.8backdoor, 2.303644, 2.298118, 2.303875, 2.3004518, 2.2990217, 2.2890038, 2.2939515, 2.3203876, 2.3236008, 2.3196983, 2.32381, 2.305843, 2.3449097, 2.4115329, 2.381939, 2.3592997, 2.3438077, 2.3204205, 2.3516922, 2.4142666, 2.3830194, 2.3595865, 2.343962, 2.3205242, 2.3517728, 2.4142756, 2.3830256, 2.3595881, 2.3439631, 2.3205256, 2.3517754, 2.4142756, 2.3830256, 2.3595881, 2.3439631, 2.3205256, 2.3517756, 2.4142756, 2.3830256, 2.3595881, 2.3439631, 2.3205256, 2.3517756, 2.4142756, 2.3830256, 2.3595881, 2.3439631, 2.3205256, 2.3517756, 2.4142756, 2.3830256, 2.3595881, 2.3439631, 2.3205256, 2.3517756, 2.4142756, 2.3830256, 2.3595881, 2.3439631, 2.3205256, 2.3517756, 2.4142756, 2.3830256, 2.3595881, 2.3439631, 2.3205256, 2.3517756, 2.4142756, 2.3830256, 2.3595881, 2.3439631, 2.3205256, 2.3517756, 2.4142756, 2.3830256, 2.3595881, 2.3439631, 2.3205256, 2.3517756, 2.4142756, 2.3830256, 2.3595881, 2.3439631, 2.3205256, 2.3517756, 2.4142756, 2.3830256, 2.3595881, 2.3439631, 2.3205256, 2.3517756, 2.4142756, 2.3830256, 2.3595881, 2.3439631, 2.3205256, 2.3517756, 2.4142756, 2.3830256, 2.3595881, 2.3439631, 2.3205256, 2.3517756, 2.4142756, 2.3830256, 2.3595881, 2.3439631, 2.3205256, 2.3517756, 2.4142756, 2.3830256, 2.3595881, 2.3439631, 2.3205256, 2.3517756, 2.4142756, 2.3830256, 2.3595881, 2.3439631, 2.3205256
1_same-value_attack, 2.3023674, 2.2970133, 2.302566, 2.297733, 2.2882736, 2.2761173, 2.2645123, 2.2488284, 2.2333117, 2.1735573, 2.1596289, 2.078505, 2.080875, 2.06642, 2.0404677, 1.9377313, 1.9215977, 1.830032, 1.9037366, 1.8836601, 1.9341233, 1.8126947, 1.8405677, 1.7203468, 1.8163505, 1.8280799, 1.8522815, 1.7321458, 1.8073645, 1.6730857, 1.7469356, 1.7779543, 1.8396869, 1.6975152, 1.7782114, 1.6665106, 1.7219577, 1.7688023, 1.8024868, 1.6841037, 1.7626872, 1.6425045, 1.692714, 1.727886, 1.8067145, 1.6602384, 1.7321857, 1.6226088, 1.6665907, 1.7210524, 1.784269, 1.656492, 1.7090611, 1.6065726, 1.6635435, 1.7124274, 1.7834625, 1.6472206, 1.6976898, 1.6037161, 1.6608366, 1.704133, 1.7680361, 1.6372567, 1.691125, 1.600238, 1.6505566, 1.6940211, 1.7526667, 1.6359111, 1.688297, 1.5988312, 1.6447781, 1.6945028, 1.7437708, 1.634289, 1.6846952, 1.6062247, 1.6376476, 1.6810011, 1.7399322, 1.6198932, 1.6732677, 1.5923619, 1.6323926, 1.6845896, 1.7315006, 1.6180971, 1.6698847, 1.5886732, 1.6375399, 1.6797838, 1.72746, 1.60475, 1.6710083, 1.6029639, 1.6373391, 1.6677667, 1.715894, 1.6071112, 1.6753033, 1.6011728, 1.6345096, 1.659788, 1.714367, 1.6190709, 1.6731915, 1.6089067, 1.627871, 1.6632884, 1.7214334, 1.6132615, 1.6771296, 1.5860486, 1.6255579, 1.6755457, 1.7114146, 1.6426787, 1.6682827, 1.5963337
100_same-value_attack, 2.303481, 2.2916386, 2.3001304, 2.296856, 2.2881947, 2.278871, 2.2658448, 2.2502136, 2.2295127, 2.1913686, 2.1617365, 2.1048381, 2.0915246, 2.086032, 2.052888, 1.9849946, 1.9547192, 1.8665099, 1.9227726, 1.9250927, 1.9277442, 1.8369634, 1.8461943, 1.7536395, 1.8353059, 1.8330224, 1.8770622, 1.7519681, 1.8011377, 1.6882983, 1.7695675, 1.7700269, 1.8351566, 1.73717, 1.7731481, 1.6547945, 1.7154539, 1.773643, 1.8141438, 1.7066445, 1.7558608, 1.6428154, 1.6950974, 1.74861, 1.7966995, 1.7135369, 1.7466342, 1.637606, 1.6938658, 1.7288251, 1.7951473, 1.7034556, 1.7319043, 1.6297574, 1.6763695, 1.7492229, 1.779182, 1.6951245, 1.7220125, 1.6199433, 1.6684895, 1.7117132, 1.7706003, 1.6699266, 1.7098347, 1.6146512, 1.664293, 1.7064302, 1.7582406, 1.6642306, 1.7046928, 1.6041558, 1.6564126, 1.7078266, 1.752362, 1.6670395, 1.6919769, 1.6010249, 1.647902, 1.6989989, 1.7462715, 1.654143, 1.6931818, 1.6021543, 1.6448567, 1.6970055, 1.7437727, 1.647449, 1.6867292, 1.5914994, 1.6407869, 1.6812353, 1.7376215, 1.6431738, 1.6830366, 1.5935874, 1.6383802, 1.6741685, 1.7394122, 1.6375589, 1.6822109, 1.58553, 1.633185, 1.675534, 1.730355, 1.6375761, 1.68722, 1.5932682, 1.6342427, 1.6740592, 1.720594, 1.6379069, 1.6788862, 1.5897894, 1.6299269, 1.6690774, 1.7207147, 1.6417727, 1.6745597, 1.5877128
gradient-ascent_attack, 2.305531, 2.2993107, 2.301765, 2.3018713, 2.304367, 2.3111932, 2.3131847, 2.3228316, 2.3293252, 2.339287, 2.3436222, 2.351499, 2.3567686, 2.3672376, 2.37446, 2.3879075, 2.3921523, 2.4001994, 2.4064343, 2.4194598, 2.4248166, 2.4350514, 2.4368734, 2.4401608, 2.4398355, 2.4527917, 2.4509897, 2.4561236, 2.4573593, 2.4568033, 2.44965, 2.4579139, 2.4565578, 2.4581733, 2.459394, 2.458242, 2.4503586, 2.4599013, 2.4562001, 2.4597464, 2.4602904, 2.4586122, 2.4500933, 2.4599457, 2.4565854, 2.4598775, 2.460441, 2.4593577, 2.4502652, 2.4602401, 2.4554226, 2.4602172, 2.4605918, 2.4591477, 2.4505134, 2.4605126, 2.4555058, 2.4604173, 2.460382, 2.4594269, 2.4507918, 2.460553, 2.4542346, 2.4603267, 2.460412, 2.459146, 2.4507947, 2.4605193, 2.4531178, 2.4604192, 2.4605618, 2.4596934, 2.449705, 2.4603362, 2.4527934, 2.4604354, 2.460309, 2.459349, 2.4507062, 2.4604378, 2.4528086, 2.4603662, 2.4603815, 2.4598188, 2.4492025, 2.460433, 2.4526958, 2.460171, 2.4597344, 2.459688, 2.4460402, 2.45922, 2.4480705, 2.4604316, 2.4540095, 2.4570436, 2.4267364, 2.4579477, 2.444218, 2.4603865, 2.4544408, 2.4576297, 2.436974, 2.459655, 2.4426465, 2.4597912, 2.4522035, 2.4526172, 2.4249022, 2.4552696, 2.440756, 2.4584463, 2.449248, 2.445868, 2.4165897, 2.4520733, 2.4386897, 2.458263, 2.4487915, 2.4424357
random_data, 2.3027725, 2.2946653, 2.3013203, 2.295655, 2.2913933, 2.2827415, 2.277416, 2.2635963, 2.2542229, 2.2151508, 2.198203, 2.1458364, 2.137682, 2.1303425, 2.0848694, 2.0159485, 1.973076, 1.8884623, 1.9535633, 1.9240589, 1.9535382, 1.8592457, 1.8662176, 1.7708026, 1.845686, 1.8505412, 1.8817382, 1.7788184, 1.8253853, 1.7183576, 1.7772024, 1.8004465, 1.8457391, 1.7394513, 1.81074, 1.6924613, 1.7452531, 1.7451804, 1.8066945, 1.7165027, 1.754974, 1.6902345, 1.6996096, 1.7474989, 1.7886162, 1.6749059, 1.7434933, 1.641223, 1.6904445, 1.7374051, 1.7986848, 1.6722603, 1.7159202, 1.6208057, 1.657617, 1.7319388, 1.7662086, 1.6664695, 1.7116879, 1.6336892, 1.6698849, 1.7006867, 1.7639716, 1.6566914, 1.7133032, 1.6119876, 1.648591, 1.713237, 1.7536125, 1.6614864, 1.7014192, 1.6233504, 1.6471529, 1.6887842, 1.7472193, 1.650896, 1.6962228, 1.5968843, 1.6428792, 1.6853299, 1.7202333, 1.6525991, 1.68297, 1.6002618, 1.6271875, 1.6710951, 1.716027, 1.6497426, 1.6581042, 1.596602, 1.6213298, 1.6608319, 1.6999147, 1.6338513, 1.6596453, 1.6016995, 1.6072993, 1.6513746, 1.6839068, 1.6239543, 1.6599199, 1.598765, 1.6052047, 1.6418512, 1.6662455, 1.6359476, 1.650907, 1.5790951, 1.6009779, 1.6286647, 1.6611615, 1.6176841, 1.6495571, 1.5861132, 1.6005576, 1.6341617, 1.6576025, 1.6143782, 1.6315691, 1.5862479
same_data, 2.3033812, 2.2937155, 2.3031554, 2.2984612, 2.2918324, 2.2792788, 2.2764218, 2.261652, 2.2473545, 2.2071154, 2.1818314, 2.116865, 2.1213222, 2.0965848, 2.0791237, 1.9893169, 1.9551594, 1.8659012, 1.9516578, 1.9034154, 1.9454597, 1.8266613, 1.8624068, 1.7436013, 1.8228444, 1.8200392, 1.8621365, 1.7587266, 1.8101242, 1.6790985, 1.7422504, 1.7856659, 1.8277806, 1.7121866, 1.7796731, 1.6551975, 1.6984582, 1.7470374, 1.8020972, 1.6824412, 1.7597435, 1.6308331, 1.6700959, 1.7294644, 1.7906785, 1.6751169, 1.7360969, 1.6248125, 1.6625556, 1.7278882, 1.7801461, 1.6634421, 1.7196453, 1.6207178, 1.6522293, 1.7199012, 1.7643868, 1.6560326, 1.7028818, 1.6126502, 1.6536037, 1.7101125, 1.7590767, 1.6539537, 1.6962918, 1.6096752, 1.6473439, 1.7162414, 1.746105, 1.6499233, 1.6885035, 1.6036618, 1.6414685, 1.6983308, 1.7180849, 1.6649578, 1.6591221, 1.6013337, 1.6421242, 1.6876181, 1.7080082, 1.6548482, 1.6436865, 1.5954612, 1.6241856, 1.670866, 1.6810368, 1.6665922, 1.6339855, 1.5887439, 1.6187184, 1.6574214, 1.6790293, 1.6624289, 1.6246917, 1.5952806, 1.6118377, 1.6567938, 1.6668916, 1.6474952, 1.6235809, 1.5958107, 1.607315, 1.6564819, 1.6779343, 1.6246862, 1.6215764, 1.5977502, 1.5975378, 1.6421442, 1.663482, 1.6206614, 1.6169934, 1.5900818, 1.5873587, 1.6398442, 1.6573645, 1.6331848, 1.6051881, 1.5915775
sign-flipping_attack, 2.2995343, 2.2943563, 2.3000503, 2.3065522, 2.3107133, 2.3192124, 2.3237658, 2.3314552, 2.3338761, 2.3486352, 2.351574, 2.3608778, 2.370505, 2.3821354, 2.3889616, 2.409391, 2.4076724, 2.4202368, 2.4361115, 2.4338458, 2.4427779, 2.4480734, 2.445952, 2.4493952, 2.4557528, 2.4549189, 2.4576411, 2.45678, 2.45749, 2.45646, 2.4585614, 2.4584785, 2.4587183, 2.4587584, 2.4589942, 2.4581945, 2.4591074, 2.4590406, 2.4592974, 2.459639, 2.4593399, 2.4589097, 2.459262, 2.459592, 2.4597511, 2.4600124, 2.4595156, 2.4593759, 2.4594932, 2.4598293, 2.4597669, 2.460105, 2.459809, 2.4596934, 2.4594905, 2.4598274, 2.4600103, 2.4601912, 2.4597535, 2.4596357, 2.4593399, 2.4598432, 2.4601154, 2.4602423, 2.4598365, 2.4598846, 2.4594154, 2.4599643, 2.4602995, 2.4600756, 2.4599276, 2.4596572, 2.4596915, 2.4599895, 2.4601367, 2.460209, 2.460033, 2.459822, 2.4595313, 2.459958, 2.4603364, 2.460091, 2.4600673, 2.4598608, 2.459515, 2.459928, 2.460282, 2.4600613, 2.460124, 2.459809, 2.4595919, 2.459811, 2.460248, 2.460119, 2.4602451, 2.4596524, 2.4595387, 2.459689, 2.460329, 2.4600823, 2.4602892, 2.4593785, 2.45967, 2.4593134, 2.4604177, 2.4601455, 2.4601889, 2.4590602, 2.4594493, 2.4584029, 2.4603105, 2.4593606, 2.460135, 2.4587266, 2.45959, 2.4574864, 2.4603455, 2.4592552, 2.4602504, 2.458211
