no_attack, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.90025, 0.90725, 0.9165, 0.92, 0.917, 0.9245, 0.93175, 0.93525, 0.9375, 0.94025, 0.9335, 0.93425, 0.94075, 0.943, 0.94, 0.9475, 0.94725, 0.94675, 0.9415, 0.94575, 0.9475, 0.945, 0.94675, 0.94925, 0.9495, 0.949, 0.9495, 0.95025, 0.9525, 0.9515, 0.95275, 0.95325, 0.955, 0.95425, 0.9515, 0.95225, 0.9555, 0.95425, 0.954, 0.95575, 0.95675, 0.956, 0.95825, 0.95675, 0.959, 0.95975, 0.96, 0.95925, 0.95875, 0.95875, 0.95925, 0.95775, 0.9575, 0.96, 0.96075, 0.9585, 0.95825, 0.962, 0.96025, 0.95775, 0.96, 0.95875, 0.9575, 0.95825, 0.9595, 0.959, 0.95825, 0.95875, 0.96075, 0.9615, 0.9595, 0.9585, 0.95825, 0.9595, 0.96125, 0.96075, 0.959, 0.95875, 0.962, 0.96225, 0.95975, 0.9615, 0.96275, 0.9605, 0.961, 0.962, 0.9625, 0.96275, 0.96325, 0.962, 0.9615, 0.9625, 0.96375, 0.96275, 0.96225, 0.96075, 0.9625, 0.961, 0.96075, 0.96225, 0.9645, 0.9625, 0.96375, 0.9635, 0.96325, 0.9635, 0.96175, 0.96175, 0.96325, 0.964, 0.9645, 0.962, 0.9645
0.2backdoor, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9045, 0.90475, 0.9015, 0.90225, 0.91225, 0.91325, 0.91125, 0.909, 0.90675, 0.90725, 0.905, 0.90825, 0.936, 0.92725, 0.93075, 0.932, 0.93325, 0.931, 0.93325, 0.93725, 0.93575, 0.93475, 0.9385, 0.938, 0.9375, 0.935, 0.93775, 0.93975, 0.93925, 0.9405, 0.9395, 0.93875, 0.938, 0.94175, 0.93825, 0.93925, 0.93825, 0.94, 0.9425, 0.94275, 0.942, 0.9445, 0.93975, 0.9375, 0.937, 0.94275, 0.946, 0.9445, 0.94625, 0.94425, 0.9435, 0.937, 0.939, 0.93975, 0.944, 0.94425, 0.94425, 0.9455, 0.9475, 0.94625, 0.94275, 0.94075, 0.93975, 0.943, 0.9465, 0.94525, 0.9445, 0.9475, 0.95025, 0.946, 0.944, 0.94325, 0.94175, 0.9435, 0.948, 0.95, 0.94675, 0.94725, 0.95, 0.94875, 0.9455, 0.94425, 0.94575, 0.944, 0.94675, 0.9505, 0.95225, 0.951, 0.9505, 0.95175, 0.9515, 0.94875, 0.946, 0.948, 0.94725, 0.94825, 0.9515, 0.9535, 0.953, 0.9535, 0.9535, 0.9535, 0.953, 0.94775, 0.94675, 0.946, 0.94925, 0.95025, 0.95325, 0.95575, 0.953, 0.95325
0.5backdoor, 0.9, 0.9, 0.9, 0.9, 0.9, 0.88325, 0.8575, 0.8385, 0.8295, 0.82675, 0.83, 0.837, 0.83725, 0.83775, 0.8595, 0.8725, 0.87575, 0.87975, 0.87875, 0.87525, 0.87225, 0.8735, 0.88975, 0.89675, 0.89825, 0.9045, 0.90325, 0.9055, 0.9095, 0.9115, 0.91625, 0.9155, 0.91525, 0.91275, 0.91075, 0.904, 0.90125, 0.9055, 0.91025, 0.91625, 0.9165, 0.9165, 0.91425, 0.91325, 0.90575, 0.90625, 0.91075, 0.9155, 0.9165, 0.91675, 0.915, 0.91625, 0.91375, 0.9115, 0.90975, 0.90975, 0.91425, 0.9175, 0.918, 0.91675, 0.91625, 0.91375, 0.9125, 0.91175, 0.91375, 0.91325, 0.91625, 0.92075, 0.91975, 0.91825, 0.91875, 0.91325, 0.91075, 0.9105, 0.914, 0.917, 0.91875, 0.91925, 0.92, 0.9165, 0.9155, 0.91225, 0.9145, 0.9165, 0.918, 0.91975, 0.9195, 0.91925, 0.91625, 0.91725, 0.9135, 0.91425, 0.9175, 0.92, 0.91975, 0.91825, 0.9185, 0.915, 0.9165, 0.91625, 0.91975, 0.919, 0.9205, 0.92, 0.91925, 0.919, 0.91875, 0.91675, 0.91925, 0.919, 0.91975, 0.9195, 0.9185, 0.91875, 0.91525, 0.915, 0.9185, 0.91975, 0.91975, 0.9205
100_same-value_attack, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.90075, 0.90575, 0.907, 0.912, 0.9275, 0.92875, 0.9265, 0.9215, 0.91925, 0.91925, 0.924, 0.92375, 0.92175, 0.92925, 0.93975, 0.94075, 0.93475, 0.9345, 0.931, 0.93475, 0.93725, 0.939, 0.9395, 0.94225, 0.94275, 0.943, 0.94225, 0.94375, 0.94675, 0.947, 0.9505, 0.95, 0.951, 0.951, 0.95, 0.949, 0.94825, 0.948, 0.94925, 0.94925, 0.95125, 0.95225, 0.95275, 0.952, 0.95325, 0.953, 0.95375, 0.95325, 0.952, 0.952, 0.95275, 0.952, 0.9535, 0.954, 0.95375, 0.95275, 0.954, 0.95425, 0.9555, 0.95475, 0.95475, 0.9555, 0.9555, 0.95525, 0.958, 0.957, 0.95575, 0.95725, 0.957, 0.95825, 0.95625, 0.95575, 0.95875, 0.95725, 0.95825, 0.95775, 0.9585, 0.958, 0.959, 0.95775, 0.9575, 0.95825, 0.957, 0.9595, 0.95975, 0.958, 0.95825, 0.9605, 0.9605, 0.9605, 0.9605, 0.96, 0.959, 0.961, 0.95925, 0.96175, 0.962, 0.9615, 0.96075, 0.961, 0.962, 0.96175, 0.96075, 0.96, 0.962, 0.961, 0.9605, 0.96025, 0.96075, 0.9615, 0.9615, 0.96075, 0.96075
gradient-ascent_attack, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.905, 0.91375, 0.92225, 0.9225, 0.9275, 0.93225, 0.94025, 0.94275, 0.94, 0.94325, 0.94625, 0.94625, 0.949, 0.949, 0.94875, 0.95, 0.951, 0.94825, 0.9475, 0.9485, 0.953, 0.95325, 0.94825, 0.94475, 0.9425, 0.9425, 0.9455, 0.94875, 0.95125, 0.9495, 0.94775, 0.94725, 0.948, 0.95025, 0.95125, 0.953, 0.95575, 0.954, 0.951, 0.94775, 0.9495, 0.949, 0.95025, 0.951, 0.95275, 0.955, 0.95375, 0.952, 0.95325, 0.95325, 0.9535, 0.9535, 0.953, 0.95325, 0.95525, 0.95475, 0.9535, 0.952, 0.95525, 0.95425, 0.95475, 0.955, 0.956, 0.95675, 0.95575, 0.9555, 0.95475, 0.957, 0.95475, 0.9545, 0.95425, 0.953, 0.95425, 0.95525, 0.956, 0.95525, 0.95625, 0.95675, 0.9565, 0.9555, 0.956, 0.95675, 0.95725, 0.95775, 0.9555, 0.95725, 0.9565, 0.95775, 0.9575, 0.956, 0.95725, 0.95725, 0.95575, 0.956, 0.95725, 0.957, 0.95925, 0.95775, 0.95775, 0.95625, 0.95525, 0.9545, 0.95775, 0.9575, 0.95625, 0.95675, 0.9565, 0.95775, 0.957, 0.959, 0.95825
random_data, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.90025, 0.9045, 0.9085, 0.9205, 0.9245, 0.9245, 0.925, 0.93325, 0.936, 0.93675, 0.9405, 0.941, 0.944, 0.94675, 0.9475, 0.94725, 0.94875, 0.9495, 0.951, 0.95275, 0.9525, 0.95275, 0.9545, 0.9485, 0.949, 0.95225, 0.954, 0.9525, 0.95225, 0.952, 0.95625, 0.95425, 0.95425, 0.952, 0.95425, 0.95975, 0.959, 0.95775, 0.956, 0.9555, 0.95775, 0.959, 0.957, 0.951, 0.9495, 0.94625, 0.95275, 0.9575, 0.96075, 0.96225, 0.96275, 0.96225, 0.96225, 0.96075, 0.958, 0.957, 0.95375, 0.95375, 0.955, 0.95725, 0.95975, 0.96125, 0.9625, 0.962, 0.96325, 0.962, 0.96225, 0.9605, 0.95825, 0.9595, 0.95875, 0.96175, 0.963, 0.963, 0.966, 0.9645, 0.9665, 0.965, 0.964, 0.9635, 0.96425, 0.96525, 0.966, 0.96525, 0.96525, 0.9645, 0.96875, 0.968, 0.968, 0.96625, 0.96425, 0.9645, 0.964, 0.964, 0.9685, 0.9695, 0.9685, 0.9715, 0.9675, 0.96775, 0.9675, 0.969, 0.96925, 0.96725, 0.9675, 0.9675, 0.967, 0.968, 0.967, 0.9685, 0.96825, 0.968
same_data, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9025, 0.912, 0.9165, 0.931, 0.937, 0.9345, 0.9335, 0.9375, 0.949, 0.94675, 0.9475, 0.9495, 0.95025, 0.95025, 0.952, 0.9555, 0.95225, 0.9525, 0.954, 0.95275, 0.95475, 0.9525, 0.95075, 0.953, 0.95475, 0.955, 0.9545, 0.95625, 0.956, 0.95575, 0.9545, 0.9545, 0.956, 0.9555, 0.95575, 0.95725, 0.95575, 0.95675, 0.95725, 0.957, 0.957, 0.959, 0.95775, 0.959, 0.9575, 0.95925, 0.95925, 0.9605, 0.96, 0.95975, 0.9585, 0.96025, 0.9605, 0.95875, 0.95725, 0.959, 0.9605, 0.96125, 0.95975, 0.9595, 0.96025, 0.9615, 0.96225, 0.9625, 0.963, 0.96325, 0.96275, 0.96225, 0.96225, 0.96125, 0.9635, 0.9625, 0.96375, 0.962, 0.964, 0.96225, 0.96475, 0.96325, 0.96375, 0.9635, 0.96425, 0.9645, 0.96375, 0.96275, 0.964, 0.9635, 0.963, 0.9615, 0.963, 0.9645, 0.96425, 0.963, 0.96325, 0.96375, 0.96325, 0.96525, 0.9645, 0.9655, 0.9645, 0.965, 0.96625, 0.9655, 0.96425, 0.96575, 0.9675, 0.965, 0.9635, 0.96425, 0.96425, 0.9655
sign-flipping_attack, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.901, 0.89975, 0.9045, 0.912, 0.919, 0.9215, 0.92275, 0.9275, 0.93325, 0.93975, 0.932, 0.929, 0.93475, 0.935, 0.942, 0.94175, 0.93625, 0.93675, 0.94, 0.93975, 0.935, 0.932, 0.93075, 0.93475, 0.94125, 0.9415, 0.94175, 0.934, 0.9335, 0.94125, 0.947, 0.95, 0.9425, 0.9365, 0.93525, 0.93575, 0.94025, 0.94425, 0.949, 0.95125, 0.94975, 0.952, 0.94675, 0.9475, 0.95125, 0.9515, 0.9515, 0.951, 0.9505, 0.952, 0.95175, 0.9515, 0.953, 0.952, 0.95225, 0.952, 0.95, 0.9525, 0.95175, 0.95375, 0.9545, 0.955, 0.95625, 0.94925, 0.94375, 0.9445, 0.94975, 0.9555, 0.95575, 0.954, 0.955, 0.9535, 0.95375, 0.95375, 0.95525, 0.95475, 0.955, 0.956, 0.956, 0.95575, 0.955, 0.95725, 0.95625, 0.95475, 0.957, 0.958, 0.95875, 0.9565, 0.95825, 0.95875, 0.95725, 0.95775, 0.958, 0.95825, 0.958, 0.956, 0.95775, 0.95775, 0.96025, 0.95825, 0.95325, 0.9475, 0.94875, 0.94975, 0.95175, 0.95925, 0.959, 0.9545, 0.9525, 0.95325, 0.95675, 0.96, 0.95825
