no_attack, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.90025, 0.90725, 0.9165, 0.92, 0.917, 0.9245, 0.93175, 0.93525, 0.9375, 0.94025, 0.9335, 0.93425, 0.94075, 0.943, 0.94, 0.9475, 0.94725, 0.94675, 0.9415, 0.94575, 0.9475, 0.945, 0.94675, 0.94925, 0.9495, 0.949, 0.9495, 0.95025, 0.9525, 0.9515, 0.95275, 0.95325, 0.955, 0.95425, 0.9515, 0.95225, 0.9555, 0.95425, 0.954, 0.95575, 0.95675, 0.956, 0.95825, 0.95675, 0.959, 0.95975, 0.96, 0.95925, 0.95875, 0.95875, 0.95925, 0.95775, 0.9575, 0.96, 0.96075, 0.9585, 0.95825, 0.962, 0.96025, 0.95775, 0.96, 0.95875, 0.9575, 0.95825, 0.9595, 0.959, 0.95825, 0.95875, 0.96075, 0.9615, 0.9595, 0.9585, 0.95825, 0.9595, 0.96125, 0.96075, 0.959, 0.95875, 0.962, 0.96225, 0.95975, 0.9615, 0.96275, 0.9605, 0.961, 0.962, 0.9625, 0.96275, 0.96325, 0.962, 0.9615, 0.9625, 0.96375, 0.96275, 0.96225, 0.96075, 0.9625, 0.961, 0.96075, 0.96225, 0.9645, 0.9625, 0.96375, 0.9635, 0.96325, 0.9635, 0.96175, 0.96175, 0.96325, 0.964, 0.9645, 0.962, 0.9645
0.2backdoor, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.90075, 0.90175, 0.87875, 0.87575, 0.889, 0.91225, 0.918, 0.91475, 0.9105, 0.90725, 0.905, 0.9075, 0.91225, 0.91325, 0.91925, 0.92025, 0.9285, 0.93075, 0.93, 0.9315, 0.93475, 0.9305, 0.93675, 0.938, 0.9365, 0.93725, 0.93525, 0.937, 0.93875, 0.94025, 0.9395, 0.935, 0.93425, 0.93875, 0.93925, 0.93975, 0.93725, 0.938, 0.9375, 0.93925, 0.93875, 0.9355, 0.93425, 0.93375, 0.93625, 0.93675, 0.938, 0.94075, 0.9435, 0.94175, 0.9415, 0.94, 0.9405, 0.94125, 0.94425, 0.94275, 0.9435, 0.9435, 0.945, 0.9455, 0.94675, 0.945, 0.94375, 0.946, 0.94575, 0.9465, 0.94525, 0.94625, 0.9475, 0.947, 0.94475, 0.948, 0.94575, 0.9455, 0.9455, 0.9465, 0.94875, 0.95025, 0.95025, 0.94725, 0.945, 0.94375, 0.947, 0.947, 0.95125, 0.9495, 0.94825, 0.94875, 0.9515, 0.94675, 0.94725, 0.948, 0.948, 0.94775, 0.946, 0.94625, 0.95025, 0.9495, 0.951, 0.95125, 0.95125, 0.94975, 0.94975, 0.94825, 0.95, 0.9505, 0.9505, 0.94575, 0.94825, 0.9505, 0.95, 0.95075, 0.948
0.5backdoor, 0.9, 0.9, 0.9, 0.9, 0.9, 0.875, 0.84525, 0.8315, 0.82325, 0.8205, 0.8195, 0.8205, 0.82575, 0.8345, 0.836, 0.83625, 0.836, 0.83425, 0.83575, 0.83725, 0.83575, 0.8385, 0.84425, 0.85025, 0.85075, 0.8495, 0.85175, 0.85525, 0.85875, 0.85825, 0.857, 0.856, 0.855, 0.8555, 0.857, 0.85975, 0.8615, 0.86325, 0.86475, 0.8655, 0.86575, 0.8645, 0.86475, 0.8635, 0.864, 0.86325, 0.862, 0.863, 0.863, 0.86275, 0.863, 0.86425, 0.8645, 0.8645, 0.86475, 0.8655, 0.865, 0.86575, 0.865, 0.86475, 0.86475, 0.8645, 0.865, 0.86475, 0.864, 0.8645, 0.8635, 0.8645, 0.864, 0.864, 0.8645, 0.864, 0.864, 0.8645, 0.8645, 0.865, 0.865, 0.865, 0.865, 0.865, 0.865, 0.865, 0.865, 0.865, 0.8645, 0.8645, 0.8645, 0.8645, 0.8645, 0.8645, 0.8645, 0.865, 0.865, 0.865, 0.8645, 0.865, 0.865, 0.865, 0.8655, 0.8655, 0.8655, 0.8655, 0.8655, 0.8655, 0.8655, 0.86625, 0.8655, 0.8645, 0.8655, 0.8655, 0.865, 0.86625, 0.865, 0.8665, 0.866, 0.8655, 0.8665, 0.866, 0.866, 0.866
100_same-value_attack, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9045, 0.911, 0.91575, 0.9195, 0.924, 0.924, 0.9305, 0.934, 0.94175, 0.94675, 0.9425, 0.94175, 0.9485, 0.95175, 0.95125, 0.95425, 0.95125, 0.946, 0.94775, 0.94725, 0.95025, 0.95325, 0.95275, 0.95225, 0.9505, 0.9495, 0.95075, 0.95425, 0.9545, 0.94975, 0.953, 0.9525, 0.95275, 0.95475, 0.95425, 0.95375, 0.95425, 0.95675, 0.95575, 0.95825, 0.9555, 0.95475, 0.95575, 0.9555, 0.955, 0.95725, 0.956, 0.95775, 0.95825, 0.959, 0.95775, 0.95825, 0.96025, 0.95575, 0.9555, 0.95875, 0.957, 0.956, 0.958, 0.95825, 0.959, 0.95825, 0.96, 0.95925, 0.959, 0.9595, 0.9585, 0.95825, 0.9595, 0.9605, 0.96075, 0.96125, 0.9605, 0.9605, 0.96075, 0.9605, 0.9605, 0.961, 0.96075, 0.96025, 0.95975, 0.9595, 0.96125, 0.961, 0.9625, 0.96075, 0.961, 0.961, 0.962, 0.961, 0.961, 0.961, 0.96, 0.9615, 0.96225, 0.96175, 0.962, 0.963, 0.9615, 0.96125, 0.9615, 0.963, 0.962, 0.96225, 0.962, 0.9625, 0.962, 0.96125, 0.962, 0.96225, 0.9625
gradient-ascent_attack, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.897, 0.88525, 0.87375, 0.86875, 0.86975, 0.867, 0.8695, 0.872, 0.87825, 0.9045, 0.90025, 0.89975, 0.8985, 0.90725, 0.906, 0.90675, 0.91725, 0.9205, 0.90575, 0.8895, 0.87575, 0.8715, 0.87025, 0.88125, 0.90725, 0.9295, 0.92675, 0.89925, 0.895, 0.901, 0.90275, 0.90475, 0.9115, 0.9095, 0.91475, 0.91825, 0.921, 0.921, 0.9225, 0.91925, 0.91525, 0.91525, 0.9165, 0.921, 0.925, 0.92675, 0.9305, 0.93175, 0.9335, 0.93825, 0.9295, 0.9245, 0.92625, 0.93475, 0.939, 0.939, 0.93725, 0.935, 0.93525, 0.9335, 0.932, 0.935, 0.93575, 0.9355, 0.93475, 0.937, 0.93625, 0.93625, 0.939, 0.93825, 0.93625, 0.93425, 0.93575, 0.93775, 0.93575, 0.93725, 0.9365, 0.933, 0.93225, 0.93475, 0.936, 0.93425, 0.93775, 0.935, 0.9355, 0.93525, 0.9365, 0.93575, 0.93725, 0.93475, 0.934, 0.9325, 0.937, 0.93675, 0.93275, 0.93325, 0.93425, 0.93375, 0.93475, 0.932, 0.93325, 0.9355, 0.932, 0.93375, 0.93625, 0.938, 0.9355, 0.9335, 0.9335, 0.93775, 0.93375, 0.935
random_data, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9005, 0.90925, 0.91475, 0.92275, 0.9305, 0.93, 0.93225, 0.928, 0.9305, 0.93775, 0.9325, 0.936, 0.94425, 0.94225, 0.941, 0.943, 0.94525, 0.94425, 0.9445, 0.939, 0.944, 0.946, 0.95075, 0.94875, 0.95025, 0.949, 0.949, 0.9515, 0.95325, 0.954, 0.952, 0.94775, 0.9485, 0.95225, 0.95525, 0.955, 0.95525, 0.9565, 0.95625, 0.95775, 0.958, 0.959, 0.96, 0.95925, 0.958, 0.95925, 0.95725, 0.95725, 0.9575, 0.959, 0.95825, 0.961, 0.95975, 0.95875, 0.9575, 0.956, 0.95575, 0.95875, 0.9595, 0.9615, 0.96175, 0.96225, 0.95925, 0.9595, 0.9605, 0.9615, 0.96175, 0.96175, 0.95925, 0.96225, 0.96225, 0.961, 0.965, 0.9635, 0.962, 0.96475, 0.96175, 0.96275, 0.96275, 0.9645, 0.9645, 0.9665, 0.9675, 0.96375, 0.9625, 0.96275, 0.9625, 0.965, 0.9675, 0.96725, 0.96775, 0.96675, 0.96875, 0.96675, 0.966, 0.96525, 0.9635, 0.9665, 0.9675, 0.96875, 0.9675, 0.96725, 0.96725, 0.96825, 0.96875, 0.967, 0.96625, 0.96775, 0.96675, 0.96725, 0.96825
same_data, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9025, 0.91075, 0.9165, 0.926, 0.9335, 0.934, 0.93025, 0.9285, 0.93025, 0.9365, 0.93475, 0.92725, 0.93775, 0.94075, 0.93575, 0.93675, 0.93925, 0.947, 0.9475, 0.9495, 0.9495, 0.9465, 0.94175, 0.9405, 0.94325, 0.94725, 0.95, 0.9485, 0.94825, 0.949, 0.94775, 0.95, 0.95525, 0.95325, 0.9505, 0.95025, 0.9495, 0.95025, 0.9525, 0.95375, 0.95375, 0.9515, 0.9515, 0.95175, 0.95325, 0.95325, 0.953, 0.95525, 0.95675, 0.958, 0.9565, 0.957, 0.95725, 0.9575, 0.95875, 0.95825, 0.9605, 0.95975, 0.95975, 0.95875, 0.9595, 0.9585, 0.95775, 0.958, 0.9585, 0.96025, 0.9585, 0.959, 0.95925, 0.95925, 0.958, 0.95975, 0.961, 0.9615, 0.9625, 0.96275, 0.96175, 0.9625, 0.9615, 0.9615, 0.961, 0.961, 0.9615, 0.9615, 0.9625, 0.962, 0.96225, 0.96225, 0.96225, 0.96075, 0.962, 0.96175, 0.963, 0.96275, 0.96275, 0.9625, 0.96225, 0.962, 0.96325, 0.96375, 0.9635, 0.9645, 0.9635, 0.96325, 0.96375, 0.9645, 0.9635, 0.96325, 0.9655, 0.96475, 0.9655
sign-flipping_attack, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.8985, 0.89225, 0.88325, 0.871, 0.86875, 0.8745, 0.87525, 0.8715, 0.87775, 0.8945, 0.9075, 0.912, 0.91775, 0.91525, 0.9185, 0.92, 0.92325, 0.93325, 0.93425, 0.93225, 0.9275, 0.924, 0.92875, 0.93075, 0.9335, 0.933, 0.93225, 0.92375, 0.9225, 0.9225, 0.9215, 0.92025, 0.92175, 0.921, 0.93425, 0.937, 0.93225, 0.92075, 0.90825, 0.9025, 0.9035, 0.91175, 0.919, 0.922, 0.913, 0.9055, 0.90575, 0.90325, 0.9055, 0.91125, 0.9205, 0.92225, 0.92775, 0.9195, 0.9145, 0.915, 0.91975, 0.9275, 0.93325, 0.93375, 0.93275, 0.9315, 0.931, 0.92825, 0.92925, 0.93, 0.92975, 0.9285, 0.9295, 0.93125, 0.933, 0.93525, 0.93575, 0.936, 0.936, 0.93775, 0.9375, 0.9365, 0.9345, 0.935, 0.93275, 0.93175, 0.93025, 0.92925, 0.92825, 0.92725, 0.9285, 0.9295, 0.93025, 0.93075, 0.93175, 0.93325, 0.93325, 0.93275, 0.934, 0.934, 0.93225, 0.9315, 0.92925, 0.9295, 0.928, 0.92775, 0.9275, 0.92875, 0.93075, 0.934, 0.9415, 0.94725, 0.945, 0.94675, 0.93875, 0.9335
